Airline IATA,Source airport IATA,Destination airport IATA,Distance
KL,PDX,ATL,3489.1612400893227
KL,PHL,ATL,1071.592953109364
KL,PHX,ATL,2549.081233958843
KL,RDU,ATL,572.24839306195
KL,SEA,ATL,3504.977057741039
KL,SEA,HNL,4307.910295959234
KL,SLC,ATL,2553.604187970751
KL,SLC,LAX,949.3163049513364
KL,STL,ATL,779.0051856208638
LH,ATL,IAD,859.0311610793251
LH,ATL,IAD,859.0311610793251
LH,ATL,ORD,976.3278291656198
LH,ATL,ORD,976.3278291656198
LH,EWR,MSY,1877.4286217865529
LH,EWR,MSY,1877.4286217865529
LH,IAD,ATL,859.0311610793251
LH,IAD,ATL,859.0311610793251
LH,IAD,MSY,1536.0363676547856
LH,IAD,MSY,1536.0363676547856
LH,JFK,MSY,1901.4897105100436
LH,JFK,MSY,1901.4897105100436
LH,MSY,EWR,1877.4286217865529
LH,MSY,EWR,1877.4286217865529
LH,MSY,IAD,1536.0363676547856
LH,MSY,IAD,1536.0363676547856
LH,MSY,JFK,1901.4897105100436
LH,MSY,JFK,1901.4897105100436
LH,ORD,ATL,976.3278291656198
LH,ORD,ATL,976.3278291656198
MH,ATL,ORD,976.3278291656198
MH,ORD,ATL,976.3278291656198
NH,ATL,IAD,859.0311610793251
NH,ATL,ORD,976.3278291656198
NH,IAD,ATL,859.0311610793251
NH,MSY,ORD,1349.2498778486827
NH,ORD,ATL,976.3278291656198
NH,ORD,MSY,1349.2498778486827
NK,ATL,DFW,1174.5318236036762
NK,BOS,DFW,2509.268905512098
NK,BOS,ORD,1391.078325285235
NK,BWI,DFW,1954.7685504854694
NK,BWI,LAS,3381.120097805829
NK,BWI,MSP,1503.6277553075483
NK,DEN,DFW,1032.0980058772263
NK,DEN,DTW,1802.29676144385
NK,DEN,LAS,1009.3646188609895
NK,DEN,MSP,1092.3524664337463
NK,DEN,ORD,1426.0220157520105
NK,DEN,PHX,968.5377565127925
NK,DFW,ATL,1174.5318236036762
NK,DFW,BOS,2509.268905512098
NK,DFW,BWI,1954.7685504854694
NK,DFW,DEN,1032.0980058772263
NK,DFW,DTW,1586.4188216950533
NK,DFW,LAS,1694.7999229712295
NK,DFW,LAX,1983.1744750180885
NK,DFW,MCO,1582.4157318228752
NK,DFW,MSP,1372.5779149181371
NK,DFW,MSY,719.4399852682247
NK,DFW,ORD,1290.6453049606575
NK,DFW,PDX,2597.0509238361133
NK,DFW,PHL,2092.8766575973477
NK,DFW,PHX,1393.8656724588768
NK,DTW,DEN,1802.29676144385
NK,DTW,DFW,1586.4188216950533
NK,DTW,LAS,2808.0196439155147
NK,DTW,LAX,3178.0381034045095
NK,DTW,MCO,1543.647219631573
NK,LAS,BWI,3381.120097805829
NK,LAS,DEN,1009.3646188609895
NK,LAS,DFW,1694.7999229712295
NK,LAS,DTW,2808.0196439155147
NK,LAS,LAX,379.9942734236406
NK,LAS,MSP,2087.765776302291
NK,LAS,ORD,2431.6928481174373
NK,LAS,PDX,1227.6645759830778
NK,LAS,PHL,3494.414109617585
NK,LAX,DFW,1983.1744750180885
NK,LAX,DTW,3178.0381034045095
NK,LAX,LAS,379.9942734236406
NK,LAX,MSP,2467.2941748789744
NK,LAX,ORD,2802.1160076904785
NK,MCO,DFW,1582.4157318228752
NK,MCO,DTW,1543.647219631573
NK,MCO,ORD,1620.0831318457797
NK,MSP,BWI,1503.6277553075483
NK,MSP,DEN,1092.3524664337463
NK,MSP,DFW,1372.5779149181371
NK,MSP,LAS,2087.765776302291
NK,MSP,LAX,2467.2941748789744
NK,MSP,ORD,536.9953198971815
NK,MSY,DFW,719.4399852682247
NK,ORD,BOS,1391.078325285235
NK,ORD,DEN,1426.0220157520105
NK,ORD,DFW,1290.6453049606575
NK,ORD,LAS,2431.6928481174373
NK,ORD,LAX,2802.1160076904785
NK,ORD,MCO,1620.0831318457797
NK,ORD,MSP,536.9953198971815
NK,PDX,DFW,2597.0509238361133
NK,PDX,LAS,1227.6645759830778
NK,PHL,DFW,2092.8766575973477
NK,PHL,LAS,3494.414109617585
NK,PHX,DEN,968.5377565127925
NK,PHX,DFW,1393.8656724588768
NZ,LAX,MSY,2682.854984679617
NZ,MSY,LAX,2682.854984679617
OZ,ATL,JFK,1222.0934389187264
OZ,ATL,JFK,1222.0934389187264
OZ,ATL,ORD,976.3278291656198
OZ,ATL,ORD,976.3278291656198
OZ,LAX,MSY,2682.854984679617
OZ,LAX,MSY,2682.854984679617
OZ,MSY,LAX,2682.854984679617
OZ,MSY,LAX,2682.854984679617
OZ,ORD,ATL,976.3278291656198
OZ,ORD,ATL,976.3278291656198
QF,ATL,DFW,1174.5318236036762
QF,ATL,ORD,976.3278291656198
QF,DFW,ATL,1174.5318236036762
QF,DFW,MSY,719.4399852682247
QF,JFK,LAX,3974.1967108791923
QF,LAX,JFK,3974.1967108791923
QF,MSY,DFW,719.4399852682247
QF,MSY,ORD,1349.2498778486827
QF,ORD,ATL,976.3278291656198
QF,ORD,MSY,1349.2498778486827
QR,ATL,ORD,976.3278291656198
QR,JFK,LAS,3609.2825234219504
QR,JFK,MSY,1901.4897105100436
QR,JFK,ORD,1187.8355870120465
QR,LAS,JFK,3609.2825234219504
QR,MSY,JFK,1901.4897105100436
QR,ORD,ATL,976.3278291656198
QR,ORD,JFK,1187.8355870120465
QR,ORD,MSY,1349.2498778486827
SQ,LAX,ORD,2802.1160076904785
SQ,LAX,ORD,2802.1160076904785
SU,ATL,JFK,1222.0934389187264
SU,JFK,ATL,1222.0934389187264
SY,BOS,MSP,1804.231297832816
SY,DFW,MSP,1372.5779149181371
SY,JFK,MSP,1651.2739730433525
SY,LAS,MSP,2087.765776302291
SY,LAX,MSP,2467.2941748789744
SY,MCO,MSP,2110.4373511984977
SY,MSP,BOS,1804.231297832816
SY,MSP,DFW,1372.5779149181371
SY,MSP,JFK,1651.2739730433525
SY,MSP,LAS,2087.765776302291
SY,MSP,LAX,2467.2941748789744
SY,MSP,MCO,2110.4373511984977
SY,MSP,PHX,2051.7078346953285
SY,MSP,SEA,2244.808454894288
SY,PHX,MSP,2051.7078346953285
SY,SEA,MSP,2244.808454894288
UA,ANC,DEN,3863.051706286908
UA,ANC,ORD,4568.377272381567
UA,ANC,SEA,2325.6404459758587
UA,ATL,CLE,893.816089349385
UA,ATL,DEN,1926.617829778416
UA,ATL,EWR,1199.3163539241518
UA,ATL,IAD,859.0311610793251
UA,ATL,ORD,976.3278291656198
UA,BDL,IAD,523.2906590305247
UA,BDL,ORD,1256.9832454841692
UA,BNA,CLE,721.4329747571312
UA,BNA,DEN,1627.5841721572424
UA,BNA,EWR,1201.009224713767
UA,BNA,IAD,871.0403276219868
UA,BNA,ORD,659.4850707493616
UA,BOI,DEN,1042.2017842036057
UA,BOI,LAX,1086.438982853877
UA,BOI,ORD,2306.969040121241
UA,BOS,CLE,903.3054851585906
UA,BOS,DEN,2815.7313319048426
UA,BOS,EWR,322.30617955799215
UA,BOS,IAD,663.5496263538276
UA,BOS,LAX,4193.02908746007
UA,BOS,ORD,1391.078325285235
UA,BWI,CLE,504.80272463920585
UA,BWI,DEN,2393.5462602764187
UA,BWI,EWR,271.78565278473644
UA,BWI,LAX,3739.9133294910644
UA,BWI,ORD,997.9705182564419
UA,CHS,CLE,960.0302011052186
UA,CHS,EWR,1011.5398829662855
UA,CHS,IAD,711.3294430607097
UA,CHS,ORD,1224.101681369769
UA,CLE,ATL,893.816089349385
UA,CLE,BNA,721.4329747571312
UA,CLE,BOS,903.3054851585906
UA,CLE,BWI,504.80272463920585
UA,CLE,CHS,960.0302011052186
UA,CLE,CLT,693.6656666196295
UA,CLE,DEN,1927.923366854876
UA,CLE,DFW,1641.733108732936
UA,CLE,EWR,648.8124178456535
UA,CLE,IAD,463.1654532819214
UA,CLE,IND,419.99223575786766
UA,CLE,LAS,2929.4137719458236
UA,CLE,LAX,3296.4265644558527
UA,CLE,MCO,1444.3990233038276
UA,CLE,MKE,526.553809783529
UA,CLE,MSP,998.9095861549561
UA,CLE,MSY,1477.5775173827774
UA,CLE,ORD,506.5652697563044
UA,CLE,PHX,2790.759520217516
UA,CLE,STL,782.6015209316523
UA,CLT,CLE,693.6656666196295
UA,CLT,EWR,850.2863949538682
UA,CLT,IAD,517.371064721726
UA,CLT,ORD,964.5786715815266
UA,CVG,DEN,1716.3564135826161
UA,CVG,EWR,913.8601575616502
UA,CVG,IAD,623.19665708859
UA,CVG,ORD,425.3843061709205
UA,DEN,ANC,3863.051706286908
UA,DEN,ATL,1926.617829778416
UA,DEN,BNA,1627.5841721572424
UA,DEN,BOI,1042.2017842036057
UA,DEN,BOS,2815.7313319048426
UA,DEN,BWI,2393.5462602764187
UA,DEN,CLE,1927.923366854876
UA,DEN,CVG,1716.3564135826161
UA,DEN,DFW,1032.0980058772263
UA,DEN,DTW,1802.29676144385
UA,DEN,EWR,2576.4064359879176
UA,DEN,HNL,5407.896766795556
UA,DEN,IAD,2331.6937224643348
UA,DEN,IND,1567.617192892777
UA,DEN,LAS,1009.3646188609895
UA,DEN,LAX,1385.139203807797
UA,DEN,MCO,2486.345941281008
UA,DEN,MKE,1437.9685598973165
UA,DEN,MSP,1092.3524664337463
UA,DEN,MSY,1708.0852572911863
UA,DEN,OKC,796.29194222731
UA,DEN,OMA,758.1398164012809
UA,DEN,ORD,1426.0220157520105
UA,DEN,PDX,1592.1750010014166
UA,DEN,PHL,2500.3905990396725
UA,DEN,PHX,968.5377565127925
UA,DEN,SEA,1645.0658311574032
UA,DEN,SLC,627.5898241586556
UA,DEN,STL,1235.5089963242701
UA,DFW,CLE,1641.733108732936
UA,DFW,DEN,1032.0980058772263
UA,DFW,EWR,2204.7901406770784
UA,DFW,IAD,1882.477930817527
UA,DFW,LAX,1983.1744750180885
UA,DFW,ORD,1290.6453049606575
UA,DTW,DEN,1802.29676144385
UA,DTW,EWR,783.4745413373379
UA,DTW,IAD,616.2904054888395
UA,DTW,ORD,376.3886323781449
UA,EWR,ATL,1199.3163539241518
UA,EWR,BNA,1201.009224713767
UA,EWR,BOS,322.30617955799215
UA,EWR,BWI,271.78565278473644
UA,EWR,CHS,1011.5398829662855
UA,EWR,CLE,648.8124178456535
UA,EWR,CLT,850.2863949538682
UA,EWR,CVG,913.8601575616502
UA,EWR,DEN,2576.4064359879176
UA,EWR,DFW,2204.7901406770784
UA,EWR,DTW,783.4745413373379
UA,EWR,HNL,7973.390332103413
UA,EWR,IAD,341.41750963320703
UA,EWR,IND,1034.620857849805
UA,EWR,LAS,3575.9997917369305
UA,EWR,LAX,3941.010291289656
UA,EWR,MCO,1510.8818234426883
UA,EWR,MKE,1163.4663189776477
UA,EWR,MSP,1618.7254431219808
UA,EWR,MSY,1877.4286217865529
UA,EWR,OKC,2127.639871936565
UA,EWR,OMA,1819.7552438970679
UA,EWR,ORD,1154.4536331215895
UA,EWR,PDX,3906.533130170651
UA,EWR,PHX,3425.3668935853048
UA,EWR,RDU,669.9653556597317
UA,EWR,SEA,3854.814176826073
UA,EWR,STL,1400.3447518662203
UA,HNL,DEN,5407.896766795556
UA,HNL,EWR,7973.390332103413
UA,HNL,IAD,7739.563817688131
UA,HNL,LAX,4108.224323399248
UA,HNL,ORD,6819.179027522827
UA,IAD,ATL,859.0311610793251
UA,IAD,BDL,523.2906590305247
UA,IAD,BNA,871.0403276219868
UA,IAD,BOS,663.5496263538276
UA,IAD,CHS,711.3294430607097
UA,IAD,CLE,463.1654532819214
UA,IAD,CLT,517.371064721726
UA,IAD,CVG,623.19665708859
UA,IAD,DEN,2331.6937224643348
UA,IAD,DFW,1882.477930817527
UA,IAD,DTW,616.2904054888395
UA,IAD,EWR,341.41750963320703
UA,IAD,HNL,7739.563817688131
UA,IAD,IND,764.7229350609839
UA,IAD,JFK,366.3199056673762
UA,IAD,LAS,3316.447513741009
UA,IAD,LAX,3674.03017724721
UA,IAD,MCO,1222.022744475121
UA,IAD,MSP,1458.700703479289
UA,IAD,MSY,1536.0363676547856
UA,IAD,OKC,1824.0701262895368
UA,IAD,OMA,1586.3848748893636
UA,IAD,ORD,945.4046267582833
UA,IAD,PDX,3736.24891411956
UA,IAD,PHL,216.41212659452708
UA,IAD,PHX,3141.573056393648
UA,IAD,RDU,360.7238149585809
UA,IAD,SEA,3701.6279535505223
UA,IAD,STL,1117.6685370700052
UA,IND,CLE,419.99223575786766
UA,IND,DEN,1567.617192892777
UA,IND,EWR,1034.620857849805
UA,IND,IAD,764.7229350609839
UA,IND,ORD,285.5951889162557
UA,JFK,IAD,366.3199056673762
UA,JFK,LAX,3974.1967108791923
UA,LAS,CLE,2929.4137719458236
UA,LAS,DEN,1009.3646188609895
UA,LAS,EWR,3575.9997917369305
UA,LAS,IAD,3316.447513741009
UA,LAS,LAX,379.9942734236406
UA,LAS,ORD,2431.6928481174373
UA,LAX,BOI,1086.438982853877
UA,LAX,BOS,4193.02908746007
UA,LAX,BWI,3739.9133294910644
UA,LAX,CLE,3296.4265644558527
UA,LAX,DEN,1385.139203807797
UA,LAX,DFW,1983.1744750180885
UA,LAX,EWR,3941.010291289656
UA,LAX,HNL,4108.224323399248
UA,LAX,IAD,3674.03017724721
UA,LAX,JFK,3974.1967108791923
UA,LAX,LAS,379.9942734236406
UA,LAX,MCO,3562.3146853313297
UA,LAX,MSP,2467.2941748789744
UA,LAX,MSY,2682.854984679617
UA,LAX,OKC,1906.2071383647533
UA,LAX,ORD,2802.1160076904785
UA,LAX,PDX,1343.0896596192872
UA,LAX,PHX,594.3608778208186
UA,LAX,SEA,1536.9096838729733
UA,LAX,SLC,949.3163049513364
UA,MCO,CLE,1444.3990233038276
UA,MCO,DEN,2486.345941281008
UA,MCO,EWR,1510.8818234426883
UA,MCO,IAD,1222.022744475121
UA,MCO,LAX,3562.3146853313297
UA,MCO,ORD,1620.0831318457797
UA,MKE,CLE,526.553809783529
UA,MKE,DEN,1437.9685598973165
UA,MKE,EWR,1163.4663189776477
UA,MKE,ORD,107.70559301189579
UA,MSP,CLE,998.9095861549561
UA,MSP,DEN,1092.3524664337463
UA,MSP,EWR,1618.7254431219808
UA,MSP,IAD,1458.700703479289
UA,MSP,LAX,2467.2941748789744
UA,MSP,ORD,536.9953198971815
UA,MSY,CLE,1477.5775173827774
UA,MSY,DEN,1708.0852572911863
UA,MSY,EWR,1877.4286217865529
UA,MSY,IAD,1536.0363676547856
UA,MSY,LAX,2682.854984679617
UA,MSY,ORD,1349.2498778486827
UA,OKC,DEN,796.29194222731
UA,OKC,EWR,2127.639871936565
UA,OKC,IAD,1824.0701262895368
UA,OKC,LAX,1906.2071383647533
UA,OKC,ORD,1114.2406246539097
UA,OMA,DEN,758.1398164012809
UA,OMA,EWR,1819.7552438970679
UA,OMA,ORD,667.8847593393182
UA,ORD,ANC,4568.377272381567
UA,ORD,ATL,976.3278291656198
UA,ORD,BDL,1256.9832454841692
UA,ORD,BNA,659.4850707493616
UA,ORD,BOI,2306.969040121241
UA,ORD,BOS,1391.078325285235
UA,ORD,BWI,997.9705182564419
UA,ORD,CHS,1224.101681369769
UA,ORD,CLE,506.5652697563044
UA,ORD,CLT,964.5786715815266
UA,ORD,CVG,425.3843061709205
UA,ORD,DEN,1426.0220157520105
UA,ORD,DFW,1290.6453049606575
UA,ORD,DTW,376.3886323781449
UA,ORD,EWR,1154.4536331215895
UA,ORD,HNL,6819.179027522827
UA,ORD,IAD,945.4046267582833
UA,ORD,IND,285.5951889162557
UA,ORD,LAS,2431.6928481174373
UA,ORD,LAX,2802.1160076904785
UA,ORD,MCO,1620.0831318457797
UA,ORD,MKE,107.70559301189579
UA,ORD,MSP,536.9953198971815
UA,ORD,MSY,1349.2498778486827
UA,ORD,OKC,1114.2406246539097
UA,ORD,OMA,667.8847593393182
UA,ORD,PDX,2791.6556313778096
UA,ORD,PHL,1088.3236698576663
UA,ORD,PHX,2313.4258893330652
UA,ORD,RDU,1039.2145694438711
UA,ORD,SEA,2761.751624349704
UA,ORD,SLC,2006.1548248592053
UA,ORD,STL,415.4186613857083
UA,PDX,DEN,1592.1750010014166
UA,PDX,EWR,3906.533130170651
UA,PDX,IAD,3736.24891411956
UA,PDX,LAX,1343.0896596192872
UA,PDX,ORD,2791.6556313778096
UA,PDX,SEA,208.03423966491653
UA,PHL,DEN,2500.3905990396725
UA,PHL,IAD,216.41212659452708
UA,PHL,ORD,1088.3236698576663
UA,PHX,CLE,2790.759520217516
UA,PHX,DEN,968.5377565127925
UA,PHX,EWR,3425.3668935853048
UA,PHX,IAD,3141.573056393648
UA,PHX,LAX,594.3608778208186
UA,PHX,ORD,2313.4258893330652
UA,RDU,EWR,669.9653556597317
UA,RDU,IAD,360.7238149585809
UA,RDU,ORD,1039.2145694438711
UA,SEA,ANC,2325.6404459758587
UA,SEA,DEN,1645.0658311574032
UA,SEA,EWR,3854.814176826073
UA,SEA,IAD,3701.6279535505223
UA,SEA,LAX,1536.9096838729733
UA,SEA,ORD,2761.751624349704
UA,SEA,PDX,208.03423966491653
UA,SLC,DEN,627.5898241586556
UA,SLC,LAX,949.3163049513364
UA,SLC,ORD,2006.1548248592053
UA,STL,CLE,782.6015209316523
UA,STL,DEN,1235.5089963242701
UA,STL,EWR,1400.3447518662203
UA,STL,IAD,1117.6685370700052
UA,STL,ORD,415.4186613857083
US,ANC,PHX,4101.428608962121
US,ATL,CLT,364.56708046970965
US,ATL,DFW,1174.5318236036762
US,ATL,ORD,976.3278291656198
US,ATL,PHL,1071.592953109364
US,ATL,PHX,2549.081233958843
US,BDL,CLT,1035.6947956825866
US,BDL,DFW,2363.184544991586
US,BDL,LAX,4057.3313327474443
US,BDL,ORD,1256.9832454841692
US,BDL,PHL,314.6703367887143
US,BNA,CLT,527.7906363483784
US,BNA,DFW,1014.1483125518824
US,BNA,JFK,1229.76124690041
US,BNA,LAX,2886.3192287624256
US,BNA,ORD,659.4850707493616
US,BNA,PHL,1084.3003930553236
US,BOI,PHX,1184.0866678040393
US,BOS,CLT,1170.6751257417918
US,BOS,DFW,2509.268905512098
US,BOS,JFK,300.1779770895026
US,BOS,LAX,4193.02908746007
US,BOS,ORD,1391.078325285235
US,BOS,PHL,450.1419758792534
US,BOS,PHX,3693.7754228607205
US,BWI,CLT,580.7082466113521
US,BWI,DFW,1954.7685504854694
US,BWI,JFK,295.3609443349576
US,BWI,ORD,997.9705182564419
US,BWI,PHL,144.85222737502477
US,BWI,PHX,3209.737057716284
US,CHS,CLT,270.5509331637968
US,CHS,DFW,1585.226379270477
US,CHS,PHL,886.1042894797829
US,CLE,CLT,693.6656666196295
US,CLE,DFW,1641.733108732936
US,CLE,JFK,682.2070027191422
US,CLE,ORD,506.5652697563044
US,CLE,PHL,583.1229272295406
US,CLT,ATL,364.56708046970965
US,CLT,BDL,1035.6947956825866
US,CLT,BNA,527.7906363483784
US,CLT,BOS,1170.6751257417918
US,CLT,BWI,580.7082466113521
US,CLT,CHS,270.5509331637968
US,CLT,CLE,693.6656666196295
US,CLT,CVG,539.1946917771504
US,CLT,DEN,2148.202090678053
US,CLT,DFW,1503.2069279565508
US,CLT,DTW,805.6961397417941
US,CLT,EWR,850.2863949538682
US,CLT,IAD,517.371064721726
US,CLT,IND,688.060502220261
US,CLT,JFK,870.5292109233397
US,CLT,LAS,3076.587695800183
US,CLT,LAX,3412.5341856716655
US,CLT,MCO,755.2029149067863
US,CLT,MKE,1047.7823784721302
US,CLT,MSP,1496.0732153972012
US,CLT,MSY,1047.2193499352472
US,CLT,OMA,1467.7316602972016
US,CLT,ORD,964.5786715815266
US,CLT,PDX,3664.493683355979
US,CLT,PHL,721.4732221544514
US,CLT,PHX,2848.382720575684
US,CLT,RDU,208.51191829077544
US,CLT,SEA,3660.405629332313
US,CLT,SLC,2773.5940144543915
US,CLT,STL,924.3745727556258
US,CVG,CLT,539.1946917771504
US,CVG,DFW,1304.7619647657154
US,CVG,JFK,945.6585044128641
US,CVG,ORD,425.3843061709205
US,CVG,PHL,814.0504907798611
US,DEN,CLT,2148.202090678053
US,DEN,DFW,1032.0980058772263
US,DEN,LAX,1385.139203807797
US,DEN,ORD,1426.0220157520105
US,DEN,PHL,2500.3905990396725
US,DEN,PHX,968.5377565127925
US,DFW,ATL,1174.5318236036762
US,DFW,BDL,2363.184544991586
US,DFW,BNA,1014.1483125518824
US,DFW,BOS,2509.268905512098
US,DFW,BWI,1954.7685504854694
US,DFW,CHS,1585.226379270477
US,DFW,CLE,1641.733108732936
US,DFW,CLT,1503.2069279565508
US,DFW,CVG,1304.7619647657154
US,DFW,DEN,1032.0980058772263
US,DFW,DTW,1586.4188216950533
US,DFW,EWR,2204.7901406770784
US,DFW,HNL,6080.920427053171
US,DFW,IAD,1882.477930817527
US,DFW,IND,1223.9890393722342
US,DFW,JFK,2234.8961320494536
US,DFW,LAS,1694.7999229712295
US,DFW,LAX,1983.1744750180885
US,DFW,MCO,1582.4157318228752
US,DFW,MKE,1373.5748328148597
US,DFW,MSP,1372.5779149181371
US,DFW,MSY,719.4399852682247
US,DFW,OKC,282.3630290991225
US,DFW,OMA,940.2113048334137
US,DFW,ORD,1290.6453049606575
US,DFW,PDX,2597.0509238361133
US,DFW,PHL,2092.8766575973477
US,DFW,PHX,1393.8656724588768
US,DFW,RDU,1704.5189033287804
US,DFW,SEA,2668.1529866142673
US,DFW,SLC,1589.4643663084744
US,DFW,STL,885.3782369662816
US,DTW,CLT,805.6961397417941
US,DTW,DFW,1586.4188216950533
US,DTW,ORD,376.3886323781449
US,DTW,PHL,728.0522353255226
US,DTW,PHX,2683.9796496758554
US,EWR,CLT,850.2863949538682
US,EWR,DFW,2204.7901406770784
US,EWR,ORD,1154.4536331215895
US,EWR,PHL,128.84356361715245
US,EWR,PHX,3425.3668935853048
US,HNL,DFW,6080.920427053171
US,HNL,LAX,4108.224323399248
US,HNL,PHX,4688.528565864707
US,IAD,CLT,517.371064721726
US,IAD,DFW,1882.477930817527
US,IAD,LAX,3674.03017724721
US,IND,CLT,688.060502220261
US,IND,DFW,1223.9890393722342
US,IND,JFK,1067.3034122661404
US,IND,LAX,2912.8778685305833
US,IND,ORD,285.5951889162557
US,IND,PHL,943.9041916961392
US,IND,PHX,2390.864071114592
US,JFK,BNA,1229.76124690041
US,JFK,BOS,300.1779770895026
US,JFK,BWI,295.3609443349576
US,JFK,CLE,682.2070027191422
US,JFK,CLT,870.5292109233397
US,JFK,CVG,945.6585044128641
US,JFK,DFW,2234.8961320494536
US,JFK,IND,1067.3034122661404
US,JFK,LAS,3609.2825234219504
US,JFK,LAX,3974.1967108791923
US,JFK,MCO,1521.3886141530443
US,JFK,ORD,1187.8355870120465
US,JFK,PHX,3458.11906367387
US,JFK,RDU,686.50304121785
US,JFK,SEA,3886.6379044866676
US,LAS,CLT,3076.587695800183
US,LAS,DFW,1694.7999229712295
US,LAS,JFK,3609.2825234219504
US,LAS,LAX,379.9942734236406
US,LAS,ORD,2431.6928481174373
US,LAS,PHL,3494.414109617585
US,LAS,PHX,410.8486569165901
US,LAX,BDL,4057.3313327474443
US,LAX,BNA,2886.3192287624256
US,LAX,BOS,4193.02908746007
US,LAX,CLT,3412.5341856716655
US,LAX,DEN,1385.139203807797
US,LAX,DFW,1983.1744750180885
US,LAX,HNL,4108.224323399248
US,LAX,IAD,3674.03017724721
US,LAX,IND,2912.8778685305833
US,LAX,JFK,3974.1967108791923
US,LAX,LAS,379.9942734236406
US,LAX,MCO,3562.3146853313297
US,LAX,OKC,1906.2071383647533
US,LAX,ORD,2802.1160076904785
US,LAX,PHL,3856.314910792288
US,LAX,PHX,594.3608778208186
US,LAX,RDU,3594.5314691820645
US,LAX,SLC,949.3163049513364
US,LAX,STL,2556.762811981745
US,MCO,CLT,755.2029149067863
US,MCO,DFW,1582.4157318228752
US,MCO,JFK,1521.3886141530443
US,MCO,LAX,3562.3146853313297
US,MCO,ORD,1620.0831318457797
US,MCO,PHL,1388.5554903516609
US,MCO,PHX,2969.687914351297
US,MKE,CLT,1047.7823784721302
US,MKE,DFW,1373.5748328148597
US,MKE,ORD,107.70559301189579
US,MKE,PHL,1108.1397811183788
US,MKE,PHX,2346.524863666096
US,MSP,CLT,1496.0732153972012
US,MSP,DFW,1372.5779149181371
US,MSP,ORD,536.9953198971815
US,MSP,PHL,1574.423331347321
US,MSP,PHX,2051.7078346953285
US,MSY,CLT,1047.2193499352472
US,MSY,DFW,719.4399852682247
US,MSY,ORD,1349.2498778486827
US,MSY,PHL,1750.8832636394734
US,OKC,DFW,282.3630290991225
US,OKC,LAX,1906.2071383647533
US,OKC,ORD,1114.2406246539097
US,OMA,CLT,1467.7316602972016
US,OMA,DFW,940.2113048334137
US,OMA,ORD,667.8847593393182
US,OMA,PHX,1667.5377576255903
US,ORD,ATL,976.3278291656198
US,ORD,BDL,1256.9832454841692
US,ORD,BNA,659.4850707493616
US,ORD,BOS,1391.078325285235
US,ORD,BWI,997.9705182564419
US,ORD,CLE,506.5652697563044
US,ORD,CLT,964.5786715815266
US,ORD,CVG,425.3843061709205
US,ORD,DEN,1426.0220157520105
US,ORD,DFW,1290.6453049606575
US,ORD,DTW,376.3886323781449
US,ORD,EWR,1154.4536331215895
US,ORD,IND,285.5951889162557
US,ORD,JFK,1187.8355870120465
US,ORD,LAS,2431.6928481174373
US,ORD,LAX,2802.1160076904785
US,ORD,MCO,1620.0831318457797
US,ORD,MKE,107.70559301189579
US,ORD,MSP,536.9953198971815
US,ORD,MSY,1349.2498778486827
US,ORD,OKC,1114.2406246539097
US,ORD,OMA,667.8847593393182
US,ORD,PDX,2791.6556313778096
US,ORD,PHL,1088.3236698576663
US,ORD,PHX,2313.4258893330652
US,ORD,RDU,1039.2145694438711
US,ORD,SEA,2761.751624349704
US,ORD,SLC,2006.1548248592053
US,ORD,STL,415.4186613857083
US,PDX,CLT,3664.493683355979
US,PDX,DFW,2597.0509238361133
US,PDX,ORD,2791.6556313778096
US,PDX,PHL,3862.5536924541652
US,PDX,PHX,1625.0856639054705
US,PHL,ATL,1071.592953109364
US,PHL,BDL,314.6703367887143
US,PHL,BNA,1084.3003930553236
US,PHL,BOS,450.1419758792534
US,PHL,BWI,144.85222737502477
US,PHL,CHS,886.1042894797829
US,PHL,CLE,583.1229272295406
US,PHL,CLT,721.4732221544514
US,PHL,CVG,814.0504907798611
US,PHL,DEN,2500.3905990396725
US,PHL,DFW,2092.8766575973477
US,PHL,DTW,728.0522353255226
US,PHL,EWR,128.84356361715245
US,PHL,IND,943.9041916961392
US,PHL,LAS,3494.414109617585
US,PHL,LAX,3856.314910792288
US,PHL,MCO,1388.5554903516609
US,PHL,MKE,1108.1397811183788
US,PHL,MSP,1574.423331347321
US,PHL,MSY,1750.8832636394734
US,PHL,ORD,1088.3236698576663
US,PHL,PDX,3862.5536924541652
US,PHL,PHX,3332.8242496046537
US,PHL,RDU,542.2505492934448
US,PHL,SEA,3817.6538907073505
US,PHL,SLC,3092.8145624354906
US,PHL,STL,1306.00639355372
US,PHX,ANC,4101.428608962121
US,PHX,ATL,2549.081233958843
US,PHX,BOI,1184.0866678040393
US,PHX,BOS,3693.7754228607205
US,PHX,BWI,3209.737057716284
US,PHX,CLT,2848.382720575684
US,PHX,DEN,968.5377565127925
US,PHX,DFW,1393.8656724588768
US,PHX,DTW,2683.9796496758554
US,PHX,EWR,3425.3668935853048
US,PHX,HNL,4688.528565864707
US,PHX,IND,2390.864071114592
US,PHX,JFK,3458.11906367387
US,PHX,LAS,410.8486569165901
US,PHX,LAX,594.3608778208186
US,PHX,MCO,2969.687914351297
US,PHX,MKE,2346.524863666096
US,PHX,MSP,2051.7078346953285
US,PHX,OMA,1667.5377576255903
US,PHX,ORD,2313.4258893330652
US,PHX,PDX,1625.0856639054705
US,PHX,PHL,3332.8242496046537
